FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.1631532,1631532,POINT (16.239820092031323 48.211258715528515),Stammhausstraße,Stammhausstraße,"450, 50B, 49A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Stammhausstraße!start|1,
OEFFHALTESTOGD.1631533,1631533,POINT (16.23977972637801 48.21125868170683),Stammhausstraße,Stammhausstraße,"450, 50B, 49A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Stammhausstraße!start|1,
OEFFHALTESTOGD.1631534,1631534,POINT (16.35432392543779 48.168019781565214),Stefan-Fadinger-Platz,Stefan-Fadinger-Platz,"1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Stefan-Fadinger-Platz!start|1,
OEFFHALTESTOGD.1631535,1631535,POINT (16.35450362593751 48.16764228150163),Stefan-Fadinger-Platz,Stefan-Fadinger-Platz,"15A, 65A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Stefan-Fadinger-Platz!start|1,
OEFFHALTESTOGD.1631536,1631536,POINT (16.353982625799183 48.16800778137077),Stefan-Fadinger-Platz,Stefan-Fadinger-Platz,"15A, 65A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Stefan-Fadinger-Platz!start|1,
OEFFHALTESTOGD.1631537,1631537,POINT (16.438630826722633 48.245153580781114),Steigenteschgasse,Steigenteschgasse,"22A, N25, 94A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steigenteschgasse!start|1,
OEFFHALTESTOGD.1631538,1631538,POINT (16.438792525867044 48.24508178079921),Steigenteschgasse,Steigenteschgasse,"22A, N25",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steigenteschgasse!start|1,
OEFFHALTESTOGD.1631539,1631539,POINT (16.439511225549396 48.24544078156147),Steigenteschgasse,Steigenteschgasse,94A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steigenteschgasse!start|1,
OEFFHALTESTOGD.1631540,1631540,POINT (16.402824026345595 48.2836709815363),Steinamangergasse,Steinamangergasse,"32A, 30A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinamangergasse!start|1,
OEFFHALTESTOGD.1631541,1631541,POINT (16.402707225698478 48.283706881329906),Steinamangergasse,Steinamangergasse,"32A, 30A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinamangergasse!start|1,
OEFFHALTESTOGD.1631542,1631542,POINT (16.406875425942204 48.19329678093145),Barthgasse,Barthgasse,80A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Barthgasse!start|1,
OEFFHALTESTOGD.1631543,1631543,POINT (16.438612825963688 48.23366038120716),Steinbrechergasse,Steinbrechergasse,93A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinbrechergasse!start|1,
OEFFHALTESTOGD.1631544,1631544,POINT (16.43874762643393 48.23367228126616),Steinbrechergasse,Steinbrechergasse,93A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinbrechergasse!start|1,
OEFFHALTESTOGD.1631545,1631545,POINT (16.30804272550967 48.20373948143182),Kendlerstraße,Kendlerstraße,"60, 49, 46, 10",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Kendlerstraße!start|1,
OEFFHALTESTOGD.1631546,1631546,POINT (16.308069725966483 48.204242381175234),Kendlerstraße,Kendlerstraße,"60, 49, 46, 10",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Kendlerstraße!start|1,
OEFFHALTESTOGD.1631547,1631547,POINT (16.29624782625952 48.211623881479674),Steinlegasse,Steinlegasse,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinlegasse!start|1,
OEFFHALTESTOGD.1631548,1631548,POINT (16.296247825670395 48.211695681508914),Steinlegasse,Steinlegasse,46B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinlegasse!start|1,
OEFFHALTESTOGD.1631549,1631549,POINT (16.321068325187973 48.15194858091615),Steinsee,Steinsee,"66A, N66, 67B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Steinsee!start|1,
OEFFHALTESTOGD.1631550,1631550,POINT (16.281344825692063 48.1870745817875),Verbindungsbahn,Verbindungsbahn,"54B, 53A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Verbindungsbahn!start|1,
OEFFHALTESTOGD.1631551,1631551,POINT (16.28243172606767 48.18738598153198),Verbindungsbahn,Verbindungsbahn,10,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Verbindungsbahn!start|1,
OEFFHALTESTOGD.1631552,1631552,POINT (16.28243172573714 48.187296181198846),Verbindungsbahn,Verbindungsbahn,10,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Verbindungsbahn!start|1,
OEFFHALTESTOGD.1631553,1631553,POINT (16.28056332638456 48.1871823811341),Verbindungsbahn,Verbindungsbahn,"54A, 53A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Verbindungsbahn!start|1,
OEFFHALTESTOGD.1631554,1631554,POINT (16.28333902620638 48.23004608159048),Grabengasse,Grabengasse,44A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Grabengasse!start|1,
OEFFHALTESTOGD.1631555,1631555,POINT (16.275793226526826 48.173028281784546),Versorgungsheimplatz,Versorgungsheimplatz,62,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Versorgungsheimplatz!start|1,
OEFFHALTESTOGD.1631556,1631556,POINT (16.27611662548274 48.17277068130664),Versorgungsheimplatz,Versorgungsheimplatz,62,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Versorgungsheimplatz!start|1,
OEFFHALTESTOGD.1631557,1631557,POINT (16.400138026286506 48.1886975807391),St. Marx,St. Marx,71,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20St.%20Marx!start|1,
OEFFHALTESTOGD.1631558,1631558,POINT (16.399931425664004 48.18912878075656),St. Marx,St. Marx,74A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20St.%20Marx!start|1,
OEFFHALTESTOGD.1631559,1631559,POINT (16.39939242661405 48.188637681106314),St. Marx,St. Marx,18,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20St.%20Marx!start|1,
OEFFHALTESTOGD.1629536,1629536,POINT (16.53316952633711 48.219955980675074),Gernotgasse,Gernotgasse,"99B, 99A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gernotgasse!start|1,
OEFFHALTESTOGD.1629537,1629537,POINT (16.283563626794535 48.23904528122552),Geroldgasse,Geroldgasse,43A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Geroldgasse!start|1,
OEFFHALTESTOGD.1629538,1629538,POINT (16.283518726482733 48.239206881480925),Geroldgasse,Geroldgasse,43A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Geroldgasse!start|1,
OEFFHALTESTOGD.1629539,1629539,POINT (16.3289645265074 48.231548081756074),Gersthof,Gersthof,"40, 9, 41",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629540,1629540,POINT (16.328686026065146 48.23095568124514),Gersthof,Gersthof,10A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629541,1629541,POINT (16.328955525916196 48.23172758153433),Gersthof,Gersthof,41,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629542,1629542,POINT (16.328847726245545 48.23167378113284),Gersthof,Gersthof,"40, 9, 41",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629543,1629543,POINT (16.32848842555348 48.231320680935575),Gersthof,Gersthof,10A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629544,1629544,POINT (16.329813406290896 48.229770883970275),Gersthof,Gersthof,41E,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629545,1629545,POINT (16.32906332669382 48.230171781718056),Gersthof,Gersthof,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629546,1629546,POINT (16.329207026638144 48.23009998167266),Gersthof,Gersthof,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthof!start|1,
OEFFHALTESTOGD.1629547,1629547,POINT (16.46127732555944 48.218100581231454),Ehrenpreisgasse,Ehrenpreisgasse,92A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ehrenpreisgasse!start|1,
OEFFHALTESTOGD.1629548,1629548,POINT (16.46127732600061 48.21793898140438),Ehrenpreisgasse,Ehrenpreisgasse,92A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ehrenpreisgasse!start|1,
OEFFHALTESTOGD.1629549,1629549,POINT (16.31671152640779 48.22995038123906),Gersthofer Friedhof,Gersthofer Friedhof,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthofer%20Friedhof!start|1,
OEFFHALTESTOGD.1629550,1629550,POINT (16.31629822561242 48.230004181675405),Gersthofer Friedhof,Gersthofer Friedhof,42A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Gersthofer%20Friedhof!start|1,
OEFFHALTESTOGD.1629551,1629551,POINT (16.362750126655634 48.20159598141511),Getreidemarkt,Getreidemarkt,57A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Getreidemarkt!start|1,
OEFFHALTESTOGD.1629552,1629552,POINT (16.362615425592335 48.20164988107415),Getreidemarkt,Getreidemarkt,57A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Getreidemarkt!start|1,
OEFFHALTESTOGD.1629553,1629553,POINT (16.394631325706317 48.204092681363775),Geusaugasse,Geusaugasse,4A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Geusaugasse!start|1,
OEFFHALTESTOGD.1629554,1629554,POINT (16.31633422701995 48.31438158143049),Klosterneuburg Frankengasse,Klosterneuburg Frankengasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Frankengasse!start|1,
OEFFHALTESTOGD.1629555,1629555,POINT (16.31774007249918 48.313150887746424),Klosterneuburg Dietrichsteingasse,Klosterneuburg Dietrichsteingasse,403,,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Dietrichsteingasse!start|1,
OEFFHALTESTOGD.1629556,1629556,POINT (16.31759637194265 48.31309108784613),Klosterneuburg Dietrichsteingasse,Klosterneuburg Dietrichsteingasse,"403, 1",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Dietrichsteingasse!start|1,
OEFFHALTESTOGD.1629557,1629557,POINT (16.31755592597975 48.31309108132287),Klosterneuburg Dietrichsteingasse,Klosterneuburg Dietrichsteingasse,"403, 1",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Dietrichsteingasse!start|1,
OEFFHALTESTOGD.1629558,1629558,POINT (16.31575922654737 48.309793181107175),Klosterneuburg In der Gugl,Klosterneuburg In der Gugl,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20In%20der%20Gugl!start|1,
OEFFHALTESTOGD.1629559,1629559,POINT (16.316127626919318 48.30957808138053),Klosterneuburg In der Gugl,Klosterneuburg In der Gugl,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20In%20der%20Gugl!start|1,
OEFFHALTESTOGD.1629560,1629560,POINT (16.317403226512976 48.30916578169266),Klosterneuburg Dr.-Weiß-Gasse,Klosterneuburg Dr.-Weiß-Gasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Dr.-Weiß-Gasse!start|1,
OEFFHALTESTOGD.1629561,1629561,POINT (16.31734032669628 48.30922558159015),Klosterneuburg Dr.-Weiß-Gasse,Klosterneuburg Dr.-Weiß-Gasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Dr.-Weiß-Gasse!start|1,
OEFFHALTESTOGD.1629562,1629562,POINT (16.319684925762907 48.308610181207506),Klosterneuburg Josef-Brenner-Str.,Klosterneuburg Josef-Brenner-Str.,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Josef-Brenner-Str.!start|1,
OEFFHALTESTOGD.1629563,1629563,POINT (16.319343525924303 48.30869978103711),Klosterneuburg Josef-Brenner-Str.,Klosterneuburg Josef-Brenner-Str.,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Josef-Brenner-Str.!start|1,
OEFFHALTESTOGD.1629564,1629564,POINT (16.118152424295403 48.37830115847449),Schmida Abzw. Hausleiten,Schmida Abzw. Hausleiten,"800, 842",,3,https://anachb.vor.at#P|SQ!evaId|Schmida%20Abzw.%20Hausleiten!start|1,
OEFFHALTESTOGD.1629565,1629565,POINT (16.329723555665446 48.29200928387236),Klosterneuburg Ubald-Kostersitz-Gasse,Klosterneuburg Ubald-Kostersitz-Gasse,"401, 2",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Ubald-Kostersitz-Gasse!start|1,
OEFFHALTESTOGD.1629566,1629566,POINT (16.329683126352567 48.292009281613986),Klosterneuburg Ubald-Kostersitz-Gasse,Klosterneuburg Ubald-Kostersitz-Gasse,"401, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Ubald-Kostersitz-Gasse!start|1,
OEFFHALTESTOGD.1629567,1629567,POINT (16.513788418280807 48.37014981853647),Wolkersdorf Wirtschaftspark,Wolkersdorf Wirtschaftspark,516,,3,https://anachb.vor.at#P|SQ!evaId|Wolkersdorf%20Wirtschaftspark!start|1,
OEFFHALTESTOGD.1629568,1629568,POINT (16.58882464654778 48.28037699250546),Parbasdorf Ortsmitte,Parbasdorf Ortsmitte,554,,3,https://anachb.vor.at#P|SQ!evaId|Parbasdorf%20Ortsmitte!start|1,
OEFFHALTESTOGD.1629569,1629569,POINT (16.588743846216435 48.28025749233595),Parbasdorf Ortsmitte,Parbasdorf Ortsmitte,"554, 522",,3,https://anachb.vor.at#P|SQ!evaId|Parbasdorf%20Ortsmitte!start|1,
OEFFHALTESTOGD.1629570,1629570,POINT (16.580281664885486 48.30328619538799),Deutsch-Wagram Wilhelm-Busch-Gasse,Deutsch-Wagram Wilhelm-Busch-Gasse,522,,3,https://anachb.vor.at#P|SQ!evaId|Deutsch-Wagram%20Wilhelm-Busch-Gasse!start|1,
OEFFHALTESTOGD.1629571,1629571,POINT (16.246903425628112 48.01169088110811),Baden Neumistergasse,Baden Neumistergasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Neumistergasse!start|1,
OEFFHALTESTOGD.1629572,1629572,POINT (16.246005125349377 48.0130008814694),Baden Neumistergasse,Baden Neumistergasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Neumistergasse!start|1,
OEFFHALTESTOGD.1629573,1629573,POINT (16.149018400393896 48.22263734689522),Gablitz Hochbuch,Gablitz Hochbuch,"448, 447",,3,https://anachb.vor.at#P|SQ!evaId|Gablitz%20Hochbuch!start|1,
OEFFHALTESTOGD.1629574,1629574,POINT (16.640432820097534 48.24710367403572),Glinzendorf Kirche,Glinzendorf Kirche,"554, 551",,3,https://anachb.vor.at#P|SQ!evaId|Glinzendorf%20Kirche!start|1,
OEFFHALTESTOGD.1629575,1629575,POINT (16.563896319367878 48.11990500128107),Flughafen Wien Busterminal,Flughafen Wien Busterminal,"221, 273, X96, 222",,3,https://anachb.vor.at#P|SQ!evaId|Flughafen%20Wien%20Busterminal!start|1,
OEFFHALTESTOGD.1629576,1629576,POINT (16.563626819077538 48.11992300106826),Flughafen Wien Busterminal,Flughafen Wien Busterminal,VAL 1,,3,https://anachb.vor.at#P|SQ!evaId|Flughafen%20Wien%20Busterminal!start|1,
OEFFHALTESTOGD.1629577,1629577,POINT (16.562971019030318 48.120036901433814),Flughafen Wien Busterminal,Flughafen Wien Busterminal,"VAL 3, SV907",,3,https://anachb.vor.at#P|SQ!evaId|Flughafen%20Wien%20Busterminal!start|1,
OEFFHALTESTOGD.1629578,1629578,POINT (16.613833616904802 48.11625868351825),Fischamend Hauptschule,Fischamend Hauptschule,222,,3,https://anachb.vor.at#P|SQ!evaId|Fischamend%20Hauptschule!start|1,
OEFFHALTESTOGD.1630227,1630227,POINT (16.310454594435107 48.08757149050296),Wiener Neudorf Reisenbauer-Ring Süd,Wiener Neudorf Reisenbauer-Ring Süd,"214, 2B",,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Reisenbauer-Ring%20Süd!start|1,
OEFFHALTESTOGD.1630228,1630228,POINT (16.310414325610445 48.08757148149607),Wiener Neudorf Reisenbauer-Ring Süd,Wiener Neudorf Reisenbauer-Ring Süd,"214, 2B",,2,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Reisenbauer-Ring%20Süd!start|1,
OEFFHALTESTOGD.1630229,1630229,POINT (16.31061629391853 48.08757149055447),Wiener Neudorf Reisenbauer-Ring Süd,Wiener Neudorf Reisenbauer-Ring Süd,"2A, 214",,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Reisenbauer-Ring%20Süd!start|1,
OEFFHALTESTOGD.1630230,1630230,POINT (16.310576025093823 48.08757148160423),Wiener Neudorf Reisenbauer-Ring Süd,Wiener Neudorf Reisenbauer-Ring Süd,"2A, 214",,2,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Reisenbauer-Ring%20Süd!start|1,
OEFFHALTESTOGD.1630231,1630231,POINT (16.324791692603103 48.08447508520695),Wiener Neudorf Schlossmühlplatz,Wiener Neudorf Schlossmühlplatz,"215, 217, 206, 216, 329",,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Schlossmühlplatz!start|1,
OEFFHALTESTOGD.1630232,1630232,POINT (16.32414489271434 48.084841085657146),Wiener Neudorf Schlossmühlplatz,Wiener Neudorf Schlossmühlplatz,"215, 217, 206, 216, 214, 329",,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Schlossmühlplatz!start|1,
OEFFHALTESTOGD.1630233,1630233,POINT (16.324252694820373 48.08823158499819),Wiener Neudorf Wiesengasse,Wiener Neudorf Wiesengasse,214,,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Wiesengasse!start|1,
OEFFHALTESTOGD.1630234,1630234,POINT (16.309628096686865 48.09088379049076),Maria Enzersdorf Steinfeldstraße,Maria Enzersdorf Steinfeldstraße,"269, 2A, 265, 206, 264, 270, 262",,3,https://anachb.vor.at#P|SQ!evaId|Maria%20Enzersdorf%20Steinfeldstraße!start|1,
OEFFHALTESTOGD.1630235,1630235,POINT (16.309587825276544 48.09088378119382),Maria Enzersdorf Steinfeldstraße,Maria Enzersdorf Steinfeldstraße,"269, 2A, 265, 206, 264, 270, 262",,2,https://anachb.vor.at#P|SQ!evaId|Maria%20Enzersdorf%20Steinfeldstraße!start|1,
OEFFHALTESTOGD.1630236,1630236,POINT (16.309762897014643 48.091117790316986),Maria Enzersdorf Steinfeldstraße,Maria Enzersdorf Steinfeldstraße,"269, 215, 265, 2B, 270, 262",,3,https://anachb.vor.at#P|SQ!evaId|Maria%20Enzersdorf%20Steinfeldstraße!start|1,
OEFFHALTESTOGD.1630237,1630237,POINT (16.30972262542159 48.09111778106724),Maria Enzersdorf Steinfeldstraße,Maria Enzersdorf Steinfeldstraße,"269, 215, 265, 2B, 270, 262",,2,https://anachb.vor.at#P|SQ!evaId|Maria%20Enzersdorf%20Steinfeldstraße!start|1,
OEFFHALTESTOGD.1630238,1630238,POINT (16.31092169722572 48.09112379001971),Maria Enzersdorf Steinfeldstraße,Maria Enzersdorf Steinfeldstraße,"269, 270",,3,https://anachb.vor.at#P|SQ!evaId|Maria%20Enzersdorf%20Steinfeldstraße!start|1,
OEFFHALTESTOGD.1630239,1630239,POINT (16.312516325277212 48.08702548150327),Wiener Neudorf Bahnstraße,Wiener Neudorf Bahnstraße,"2B, 2",,2,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Bahnstraße!start|1,
OEFFHALTESTOGD.1630240,1630240,POINT (16.312821825405965 48.08705548115863),Wiener Neudorf Bahnstraße,Wiener Neudorf Bahnstraße,2A,,2,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Bahnstraße!start|1,
OEFFHALTESTOGD.1630241,1630241,POINT (16.171476426727143 48.380986039300396),Unterzögersdorf Heinrich-Jarosch-Str.,Unterzögersdorf Heinrich-Jarosch-Str.,825,,3,https://anachb.vor.at#P|SQ!evaId|Unterzögersdorf%20Heinrich-Jarosch-Str.!start|1,
OEFFHALTESTOGD.1630242,1630242,POINT (16.171467425873068 48.38111133962907),Unterzögersdorf Heinrich-Jarosch-Str.,Unterzögersdorf Heinrich-Jarosch-Str.,825,,3,https://anachb.vor.at#P|SQ!evaId|Unterzögersdorf%20Heinrich-Jarosch-Str.!start|1,
OEFFHALTESTOGD.1630243,1630243,POINT (16.553062571412656 48.058718004499426),Wienerherberg Seegasse,Wienerherberg Seegasse,"272, 221, 227, 222",,3,https://anachb.vor.at#P|SQ!evaId|Wienerherberg%20Seegasse!start|1,
OEFFHALTESTOGD.1630244,1630244,POINT (16.55228997208757 48.05875400529763),Wienerherberg Seegasse,Wienerherberg Seegasse,"272, 221, 222",,3,https://anachb.vor.at#P|SQ!evaId|Wienerherberg%20Seegasse!start|1,
OEFFHALTESTOGD.1630245,1630245,POINT (16.547591770406342 48.057421106538676),Wienerherberg Fabriksgasse,Wienerherberg Fabriksgasse,"272, 221, 227, 222",,3,https://anachb.vor.at#P|SQ!evaId|Wienerherberg%20Fabriksgasse!start|1,
OEFFHALTESTOGD.1630246,1630246,POINT (16.547501970225934 48.05754120678172),Wienerherberg Fabriksgasse,Wienerherberg Fabriksgasse,"272, 221, 222",,3,https://anachb.vor.at#P|SQ!evaId|Wienerherberg%20Fabriksgasse!start|1,
OEFFHALTESTOGD.1630247,1630247,POINT (16.10195574511373 48.279827163809806),Wilfersdorf/Tulln Ortsmitte,Wilfersdorf/Tulln Ortsmitte,"411, 441",,3,https://anachb.vor.at#P|SQ!evaId|Wilfersdorf/Tulln%20Ortsmitte!start|1,
OEFFHALTESTOGD.1630248,1630248,POINT (16.102126445825473 48.27975546381582),Wilfersdorf/Tulln Ortsmitte,Wilfersdorf/Tulln Ortsmitte,"411, 441",,3,https://anachb.vor.at#P|SQ!evaId|Wilfersdorf/Tulln%20Ortsmitte!start|1,
OEFFHALTESTOGD.1630249,1630249,POINT (16.22652514709147 48.28150101998722),Weidlingbach Windischhütte,Weidlingbach Windischhütte,405,,3,https://anachb.vor.at#P|SQ!evaId|Weidlingbach%20Windischhütte!start|1,
OEFFHALTESTOGD.1630250,1630250,POINT (16.597735867943907 48.181701988923436),Wittau Kirche,Wittau Kirche,"553, 550",,3,https://anachb.vor.at#P|SQ!evaId|Wittau%20Kirche!start|1,
OEFFHALTESTOGD.1630251,1630251,POINT (16.60431156788975 48.18129468681454),Wittau Am Kirchenfeld,Wittau Am Kirchenfeld,"553, 550",,3,https://anachb.vor.at#P|SQ!evaId|Wittau%20Am%20Kirchenfeld!start|1,
OEFFHALTESTOGD.1630252,1630252,POINT (16.604230667317488 48.181462386898964),Wittau Am Kirchenfeld,Wittau Am Kirchenfeld,"553, 550",,3,https://anachb.vor.at#P|SQ!evaId|Wittau%20Am%20Kirchenfeld!start|1,
OEFFHALTESTOGD.1630253,1630253,POINT (16.179588172421376 48.312684936939334),Wolfpassing/Tulln Tullner Straße,Wolfpassing/Tulln Tullner Straße,"411, 441, 404",,3,https://anachb.vor.at#P|SQ!evaId|Wolfpassing/Tulln%20Tullner%20Straße!start|1,
OEFFHALTESTOGD.1630254,1630254,POINT (16.179525271522415 48.312822336319485),Wolfpassing/Tulln Tullner Straße,Wolfpassing/Tulln Tullner Straße,"411, 441, 404",,3,https://anachb.vor.at#P|SQ!evaId|Wolfpassing/Tulln%20Tullner%20Straße!start|1,
OEFFHALTESTOGD.1630255,1630255,POINT (16.126704259711286 48.171219054969825),Heimbautal Bundesstraße,Heimbautal Bundesstraße,"453, 253, 458",,3,https://anachb.vor.at#P|SQ!evaId|Heimbautal%20Bundesstraße!start|1,
OEFFHALTESTOGD.1630256,1630256,POINT (16.12211385603387 48.16607865663622),Wolfsgraben Brentenmaisstraße,Wolfsgraben Brentenmaisstraße,"254, 453, 253, 250, 458",,3,https://anachb.vor.at#P|SQ!evaId|Wolfsgraben%20Brentenmaisstraße!start|1,
OEFFHALTESTOGD.1630257,1630257,POINT (16.122356355750878 48.16599475708221),Wolfsgraben Brentenmaisstraße,Wolfsgraben Brentenmaisstraße,"254, 453, 253, 250, 458",,3,https://anachb.vor.at#P|SQ!evaId|Wolfsgraben%20Brentenmaisstraße!start|1,
OEFFHALTESTOGD.1630258,1630258,POINT (16.578862364024143 48.30228229570638),Deutsch-Wagram Karl-Wiesinger-Straße,Deutsch-Wagram Karl-Wiesinger-Straße,522,,3,https://anachb.vor.at#P|SQ!evaId|Deutsch-Wagram%20Karl-Wiesinger-Straße!start|1,
OEFFHALTESTOGD.1630259,1630259,POINT (16.58163816249574 48.301379995079564),Deutsch-Wagram Albert-Schweitzer-G.,Deutsch-Wagram Albert-Schweitzer-G.,522,,3,https://anachb.vor.at#P|SQ!evaId|Deutsch-Wagram%20Albert-Schweitzer-G.!start|1,
OEFFHALTESTOGD.1630260,1630260,POINT (16.166670321115493 48.248270340931846),Mauerbach Volksschule,Mauerbach Volksschule,450,,3,https://anachb.vor.at#P|SQ!evaId|Mauerbach%20Volksschule!start|1,
OEFFHALTESTOGD.1630261,1630261,POINT (16.312556617028303 48.11573708952397),Vösendorf Anton-Benya-Straße 7,Vösendorf Anton-Benya-Straße 7,268,,3,https://anachb.vor.at#P|SQ!evaId|Vösendorf%20Anton-Benya-Straße%207!start|1,
OEFFHALTESTOGD.1630262,1630262,POINT (16.308460287044362 48.07891779054089),Wiener Neudorf Am Anningerpark,Wiener Neudorf Am Anningerpark,"2A, 214",,3,https://anachb.vor.at#P|SQ!evaId|Wiener%20Neudorf%20Am%20Anningerpark!start|1,
